,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
27,2.0597587197836915e-09,4,STX12,0.3971020020095622,485165195.4097903,-146.53313407455607,-1.9926492561235807,8.566705797768004e-09,SE,254,1.282688121095086,2.1890915701487174e+17,0.002000093460083008,315.2156052171863,-146.53412091554623,0.0009868409901514497,0.9749393560415694,0.9749394361156428
28,0.49575629132947324,4,HIST1H2AC,0.3971020020095622,1.0164317981378315,-132.86658584167714,-1.763050977069075,1.504305428514532,SE,254,21.45318288009624,401.88033001173517,0.0,287.8825087514284,-132.95174699752573,0.08516115584859563,0.7704213135995888,0.9749394361156428
29,0.9999545713886007,4,IPP,0.3971020020095622,4.5399929762484854e-05,-41.56564493039053,-1.5393747768691854,2.1083924401985006,SE,254,36.06025209893491,12653996264.043745,0.0009999275207519531,105.28062692885521,-41.864661004302974,0.29901607391244056,0.5844999124885486,0.9749394361156428
30,2.059758719783692e-09,4,NARS,0.3971020020095622,485165195.4097903,-228.9233253348575,-3.433413013706804,2.5029482243701378e-08,SE,254,28.33458059499045,4.835703278458516e+18,0.0,479.99598773778916,-228.92431217739824,0.0009868425407262293,0.9749393363597733,0.9749394361156428
31,0.9999545713886007,4,TOMM20,0.3971020020095622,4.5399929762484854e-05,-293.31548630385544,-6.094663715638625,32.362693882042194,SE,254,1.6534431281635646,580214001.5299977,0.0010001659393310547,608.780309675785,-294.5323613572449,1.2168750533894581,0.2699747969780172,0.9749394361156428
32,2.059758719783692e-09,4,PTK6,0.3971020020095622,485165195.4097903,-39.496858348312344,-1.5531319574122513,5.1366565132150876e-09,SE,254,0.42047122225485767,7.175945524017241e+16,0.0009999275207519531,101.14305376469883,-39.49784518783426,0.0009868395219143622,0.974939374678249,0.9749394361156428
33,0.9999545713886007,4,DDX3X,0.3971020020095622,4.5399929762484854e-05,-277.14914562745986,-6.325899708449792,34.748426904893286,SE,254,1.930060547222771,677282534.9869074,0.0009999275207519531,576.4476283229939,-278.41229843891875,1.2631528114588946,0.26105514905725635,0.9749394361156428
34,0.9999545713886006,4,MORF4L2,0.3971020020095622,4.5399929762484854e-05,-319.1530295719575,-6.1729974312690725,33.31824447652937,SE,254,3.3339415765396594,1169922055.4067905,0.0009999275207519531,660.4553962119892,-320.09210492662424,0.939075354666727,0.3325157502660798,0.9749394361156428
35,2.0597587197836923e-09,4,RAB11FIP5,0.3971020020095622,485165195.4097903,-128.82220399762446,-1.6849320222633137,6.184390203768662e-09,SE,254,55.11609973173991,9.406354305302227e+18,0.0009999275207519531,279.79374506332306,-128.8231908402821,0.000986842657653142,0.9749393348755941,0.9749394361156428
36,2.0597587197836923e-09,4,SRP54,0.3971020020095622,485165195.4097903,-221.45882065509068,-2.8819699727466865,1.7809582236432923e-08,SE,254,34.59550147430231,5.904219380920627e+18,0.0,465.0669783782555,-221.4598074984291,0.0009868433384099262,0.9749393262345998,0.9749394361156428
37,2.059758719783692e-09,4,FAM127B,0.3971020020095622,485165195.4097903,-4.149161802406979,-1.435029889714456,4.369243872159989e-09,SE,254,2.2470640105892685,3.834937583241941e+17,0.0019998550415039062,30.447660672888105,-4.15014864387885,0.0009868414718710028,0.9749393499269926,0.9749394361156428
38,2.059758719783692e-09,4,C7orf73,0.3971020020095622,485165195.4097903,-227.16453563720415,-2.490353393042928,1.3504853412622042e-08,SE,254,0.08041590785178114,1.3724130058513298e+16,0.0010001659393310547,476.47840834248245,-227.1655224723035,0.0009868350993542663,0.974939430814931,0.9749394361156428
39,2.0597587197836923e-09,4,PARK7,0.3971020020095622,485165195.4097903,-300.18635447835595,-4.6239459589832075,4.535209048083882e-08,SE,254,0.9459450138909399,1.6143910758017862e+17,0.0009999275207519531,622.522046024786,-300.1873413190232,0.0009868406672239871,0.9749393601405627,0.9749394361156428
40,0.9999545713886006,4,PPIP5K2,0.3971020020095622,4.5399929762484854e-05,-202.79763035324177,-2.3984780946213253,5.210720857452586,SE,254,6.173621353796254,2166401425.3717165,0.0009999275207519531,427.7445977745577,-203.75215328083436,0.9545229275925919,0.3285706908916931,0.9749394361156428
41,0.9999545713886007,4,TMEM261,0.3971020020095622,4.5399929762484854e-05,-215.73163673844425,-2.3711734312101074,5.130461779173241,SE,254,11.183049710635338,3924272877.2514725,0.0009999275207519531,453.61261054496265,-216.67302787108008,0.9413911326358289,0.3319203345604349,0.9749394361156428
42,2.059758719783692e-09,4,CTTN,0.3971020020095622,485165195.4097903,-329.79075503551803,-5.718098356790617,6.90123951977071e-08,SE,254,45.40070596857948,7.748282772726353e+18,0.0,681.7308471391102,-329.79174187814476,0.000986842626730322,0.9749393352681043,0.9749394361156428
43,2.0597587197836923e-09,4,FBXW4,0.3971020020095622,485165195.4097903,-225.06781224637325,-2.834119849230093,1.7265718155843964e-08,SE,254,0.44528452727362844,7.599420224926966e+16,0.0010001659393310547,472.28496156082065,-225.06879908599234,0.0009868396190881867,0.9749393734447983,0.9749394361156428
44,2.059758719783692e-09,4,STRA6,0.3971020020095622,485165195.4097903,-136.32737466528442,-1.8743863454050114,7.594543148236957e-09,SE,254,4.240291309405243,7.236666347599066e+17,0.0009999275207519531,294.804086398643,-136.3283615071603,0.0009868418758856023,0.9749393447987437,0.9749394361156428
45,2.0597587197836915e-09,4,ATF7,0.3971020020095622,485165195.4097903,-121.28158620509612,-1.4752711157127678,4.79954563169745e-09,SE,254,16.74025986927247,2.856965864050959e+18,0.0019998550415039062,264.7125094782664,-121.28257304750959,0.0009868424134680254,0.9749393379750898,0.9749394361156428
46,0.9999545713886007,4,NELFE,0.3971020020095622,4.5399929762484854e-05,-270.92937081911475,-2.636173254325274,6.440438630726319,SE,254,2.5647590224124324,900006217.3350835,0.0010001659393310547,564.0080787063036,-272.1720489829065,1.2426781637917657,0.2649555299561678,0.9749394361156428
47,0.9999545713886006,4,BCCIP,0.3971020020095622,4.5399929762484854e-05,-147.74226501530143,-1.8145950636995076,3.0045607525942346,SE,254,0.4165096547891285,146158479.4573439,0.0009999275207519531,317.633867098677,-150.3581746765194,2.6159096612179837,0.10579684058567285,0.9222183239216485
48,0.9999545713886007,4,EPB41L3,0.3971020020095622,4.5399929762484854e-05,-222.93717894138567,-2.60695443260974,6.153149549568819,SE,254,0.373748942670385,131153207.45028959,0.0009999275207519531,468.0236949508455,-225.11507660862657,2.1778976672408987,0.14000559465108064,0.9749394361156428
49,0.9999545713886007,4,PTP4A2,0.3971020020095622,4.5399929762484854e-05,-289.994663900348,-5.516987024874679,26.610173392894023,SE,254,160.04501725546112,56161810651.60215,0.0009999275207519531,602.1386648687701,-290.4642837116968,0.4696198113488208,0.4931621250998941,0.9749394361156428
50,2.059758719783692e-09,4,KIAA1671,0.3971020020095622,485165195.4097903,-212.61058331972708,-2.834333412412357,1.7201872724574287e-08,SE,254,1.7300170363554679,2.9525226344702995e+17,0.0009999275207519531,447.3705037075283,-212.6115701609918,0.0009868412647051628,0.9749393525565959,0.9749394361156428
