cellID AFAP1 AFF4 AGAP1 AGO3 AGPS AHDC1 AKAP11 ALPK2 AMOTL1 ANKH ANKRD52 ARL10 ASCC3 BRCA2 BSN BUB3 Blank-1 Blank-10 Blank-2 Blank-3 Blank-4 Blank-5 Blank-6 Blank-7 Blank-8 Blank-9 C14orf132 C17orf51 CBL CBX5 CCDC113 CDYL2 CEMIP CENPF CEP250 CHST3 CKAP5 CNR2 COL5A1 CREBBP CRTAP DIEXF DIP2B DNAJC13 DOPEY1 DSEL DYNC1H1 EGFR FAF2 FAM184B FAM208B FASN FBN1 FBN2 FYCO1 FZD4 FZD5 GPR107 GTF3C4 HEATR5B HERC2 IGF2R IL17RA ITPR2 KIAA1147 KIAA1462 KIF13B KLHL9 KPNA4 LMTK2 LRP1 LUZP1 MALAT1 MAN1A2 MCF2L MED14 MYH10 NHSL2 NKTR NOTCH2 NRIP1 PAPPA PHIP PIK3CA PLXNA1 PLXNA2 POLQ PRDM2 PRKCA PRKDC PROSER1 PRPF8 PRRC2B PTPN14 RAB3B RAD51D RBM20 RNF152 RNF169 RP4-671O14.6 SAMD12 SCUBE3 SIPA1L3 SKP1 SLC35B4 SLC38A1 SLC5A3 SLC7A11 SLC9A2 SMARCA5 SMIM5 SOD2 SPTBN1 SRRM2 SSH1 STARD9 SULT1C2 THBS1 THSD4 TLN1 TMOD2 TNRC6A TPR TSPAN3 TSTD2 TTPAL UBR2 UBR5 UMPS USP24 USP34 USP8 USP9X VPS13D XDH XKR5 YIPF4 ZBTB43 ZCCHC6 ZNF592
-78.91009431524544x-210.23700258397912 10.0 5.0 6.0 4.0 8.0 8.0 4.0 2.0 13.0 5.0 11.0 3.0 11.0 3.0 4.0 6.0 2.0 1.0 2.0 4.0 0.0 2.0 5.0 2.0 0.0 2.0 1.0 3.0 4.0 10.0 5.0 6.0 2.0 7.0 3.0 5.0 5.0 4.0 14.0 11.0 3.0 0.0 7.0 2.0 3.0 2.0 10.0 2.0 1.0 5.0 7.0 19.0 5.0 14.0 2.0 6.0 2.0 7.0 9.0 5.0 4.0 1.0 5.0 6.0 3.0 2.0 6.0 4.0 0.0 9.0 6.0 4.0 48.0 8.0 3.0 3.0 8.0 7.0 12.0 5.0 2.0 7.0 3.0 2.0 7.0 0.0 2.0 6.0 5.0 19.0 3.0 14.0 7.0 8.0 2.0 3.0 1.0 2.0 5.0 1.0 2.0 3.0 5.0 6.0 2.0 2.0 2.0 3.0 3.0 4.0 4.0 3.0 19.0 17.0 6.0 4.0 1.0 5.0 3.0 23.0 1.0 4.0 6.0 4.0 2.0 8.0 4.0 9.0 2.0 3.0 10.0 1.0 11.0 4.0 7.0 2.0 2.0 5.0 8.0 7.0
-78.32606773211569x-164.36079147640825 6.0 17.0 12.0 6.0 12.0 15.0 8.0 8.0 16.0 3.0 15.0 4.0 6.0 3.0 4.0 2.0 5.0 2.0 4.0 0.0 1.0 3.0 2.0 8.0 2.0 3.0 5.0 10.0 15.0 16.0 2.0 7.0 3.0 28.0 3.0 13.0 18.0 6.0 20.0 23.0 6.0 2.0 11.0 7.0 4.0 2.0 21.0 6.0 10.0 3.0 7.0 28.0 4.0 14.0 4.0 7.0 10.0 9.0 12.0 3.0 4.0 7.0 3.0 1.0 9.0 3.0 7.0 10.0 8.0 13.0 15.0 9.0 36.0 8.0 8.0 11.0 13.0 10.0 11.0 15.0 5.0 6.0 5.0 1.0 9.0 3.0 6.0 11.0 7.0 23.0 14.0 21.0 20.0 20.0 3.0 5.0 4.0 3.0 9.0 5.0 6.0 3.0 5.0 1.0 4.0 4.0 5.0 1.0 4.0 14.0 3.0 5.0 28.0 30.0 7.0 3.0 4.0 58.0 4.0 59.0 1.0 14.0 11.0 6.0 11.0 8.0 2.0 17.0 12.0 5.0 15.0 3.0 25.0 8.0 5.0 3.0 5.0 8.0 4.0 16.0
-73.37033197437394x-297.08316249271985 10.0 17.0 19.0 7.0 7.0 16.0 9.0 8.0 12.0 7.0 11.0 9.0 16.0 8.0 8.0 12.0 3.0 5.0 1.0 4.0 6.0 9.0 5.0 7.0 5.0 7.0 11.0 9.0 10.0 19.0 10.0 9.0 7.0 8.0 10.0 14.0 5.0 12.0 15.0 29.0 10.0 12.0 13.0 5.0 2.0 8.0 30.0 11.0 8.0 4.0 14.0 19.0 6.0 21.0 4.0 10.0 9.0 17.0 11.0 7.0 14.0 16.0 14.0 9.0 16.0 10.0 14.0 11.0 3.0 20.0 23.0 9.0 98.0 8.0 5.0 9.0 18.0 9.0 15.0 22.0 22.0 9.0 17.0 3.0 18.0 9.0 4.0 13.0 12.0 31.0 8.0 22.0 17.0 16.0 4.0 10.0 5.0 13.0 11.0 7.0 5.0 11.0 13.0 9.0 0.0 8.0 10.0 8.0 7.0 26.0 10.0 15.0 33.0 43.0 16.0 19.0 8.0 9.0 6.0 26.0 7.0 10.0 16.0 8.0 6.0 9.0 4.0 8.0 14.0 5.0 37.0 5.0 18.0 10.0 10.0 10.0 17.0 10.0 12.0 8.0
-72.37849881516588x-262.756623222749 5.0 4.0 12.0 3.0 7.0 7.0 3.0 4.0 14.0 3.0 4.0 5.0 1.0 7.0 6.0 7.0 4.0 8.0 3.0 3.0 3.0 2.0 6.0 4.0 3.0 4.0 6.0 5.0 5.0 6.0 4.0 6.0 5.0 3.0 4.0 6.0 4.0 8.0 8.0 8.0 4.0 3.0 4.0 7.0 0.0 4.0 21.0 2.0 2.0 3.0 6.0 12.0 5.0 20.0 2.0 8.0 1.0 4.0 7.0 6.0 11.0 6.0 5.0 5.0 6.0 3.0 3.0 2.0 2.0 5.0 20.0 7.0 39.0 9.0 0.0 3.0 9.0 8.0 4.0 10.0 3.0 1.0 3.0 3.0 4.0 4.0 7.0 10.0 4.0 13.0 4.0 8.0 5.0 8.0 6.0 2.0 7.0 10.0 11.0 4.0 3.0 4.0 7.0 4.0 3.0 1.0 3.0 6.0 0.0 10.0 4.0 1.0 21.0 14.0 8.0 7.0 3.0 10.0 4.0 21.0 3.0 1.0 5.0 5.0 2.0 5.0 5.0 5.0 2.0 8.0 10.0 4.0 9.0 3.0 7.0 4.0 6.0 4.0 11.0 6.0
-52.49973996952784x-233.49364652107647 17.0 29.0 23.0 9.0 10.0 22.0 10.0 6.0 21.0 4.0 25.0 7.0 19.0 8.0 8.0 7.0 6.0 9.0 3.0 17.0 4.0 5.0 6.0 3.0 3.0 7.0 23.0 5.0 14.0 14.0 7.0 10.0 8.0 5.0 6.0 21.0 19.0 13.0 24.0 16.0 16.0 10.0 23.0 3.0 3.0 7.0 28.0 10.0 10.0 8.0 10.0 20.0 8.0 25.0 4.0 17.0 7.0 10.0 13.0 13.0 15.0 6.0 5.0 3.0 11.0 7.0 15.0 14.0 9.0 12.0 25.0 22.0 111.0 12.0 7.0 8.0 23.0 11.0 6.0 8.0 8.0 10.0 3.0 8.0 21.0 8.0 8.0 20.0 24.0 44.0 9.0 32.0 25.0 17.0 10.0 9.0 8.0 5.0 15.0 8.0 4.0 5.0 7.0 5.0 6.0 8.0 4.0 5.0 10.0 12.0 12.0 8.0 31.0 40.0 7.0 11.0 8.0 136.0 9.0 45.0 4.0 19.0 16.0 9.0 5.0 12.0 16.0 7.0 3.0 12.0 26.0 10.0 33.0 11.0 11.0 12.0 5.0 13.0 10.0 22.0
-57.592991181657894x-199.73750440917127 11.0 13.0 7.0 4.0 4.0 14.0 5.0 5.0 20.0 4.0 11.0 2.0 12.0 6.0 9.0 6.0 2.0 6.0 4.0 4.0 4.0 4.0 6.0 5.0 1.0 5.0 5.0 2.0 7.0 14.0 2.0 4.0 4.0 32.0 3.0 13.0 17.0 6.0 16.0 15.0 15.0 4.0 9.0 4.0 5.0 5.0 18.0 2.0 7.0 5.0 7.0 17.0 2.0 13.0 2.0 8.0 4.0 3.0 6.0 4.0 20.0 7.0 6.0 8.0 4.0 4.0 7.0 11.0 3.0 8.0 10.0 14.0 61.0 8.0 0.0 6.0 15.0 12.0 7.0 8.0 5.0 1.0 7.0 4.0 12.0 2.0 8.0 11.0 7.0 33.0 6.0 27.0 15.0 10.0 1.0 3.0 3.0 3.0 8.0 5.0 1.0 3.0 3.0 2.0 4.0 6.0 6.0 3.0 5.0 11.0 5.0 7.0 11.0 28.0 7.0 5.0 2.0 21.0 3.0 20.0 3.0 9.0 10.0 5.0 5.0 5.0 4.0 4.0 5.0 9.0 12.0 2.0 19.0 6.0 2.0 2.0 6.0 2.0 11.0 16.0
-45.097299917149996x-265.51913835956924 3.0 5.0 13.0 7.0 5.0 16.0 12.0 7.0 15.0 3.0 14.0 6.0 8.0 4.0 5.0 8.0 5.0 5.0 3.0 4.0 3.0 3.0 5.0 5.0 5.0 2.0 7.0 8.0 7.0 13.0 5.0 5.0 5.0 32.0 5.0 17.0 20.0 11.0 16.0 17.0 11.0 5.0 13.0 5.0 4.0 7.0 15.0 8.0 4.0 4.0 7.0 28.0 6.0 11.0 2.0 8.0 9.0 6.0 16.0 6.0 11.0 3.0 7.0 1.0 4.0 3.0 1.0 6.0 7.0 6.0 8.0 13.0 57.0 8.0 4.0 8.0 30.0 6.0 6.0 8.0 3.0 6.0 7.0 6.0 12.0 4.0 8.0 10.0 11.0 34.0 5.0 19.0 18.0 13.0 6.0 11.0 2.0 4.0 10.0 6.0 7.0 3.0 4.0 0.0 3.0 5.0 5.0 5.0 2.0 11.0 5.0 3.0 28.0 27.0 5.0 6.0 1.0 25.0 2.0 20.0 6.0 5.0 23.0 5.0 7.0 3.0 3.0 11.0 2.0 4.0 10.0 1.0 11.0 6.0 10.0 5.0 5.0 4.0 8.0 5.0
-52.43067657342649x-119.2806165501165 9.0 16.0 10.0 5.0 16.0 16.0 7.0 2.0 16.0 7.0 34.0 2.0 10.0 10.0 3.0 6.0 4.0 3.0 5.0 2.0 1.0 1.0 3.0 4.0 5.0 3.0 5.0 7.0 9.0 20.0 3.0 9.0 3.0 22.0 9.0 27.0 27.0 6.0 19.0 24.0 6.0 9.0 15.0 10.0 9.0 9.0 23.0 17.0 20.0 2.0 8.0 26.0 8.0 32.0 1.0 11.0 7.0 10.0 19.0 6.0 10.0 4.0 6.0 11.0 12.0 5.0 10.0 5.0 11.0 14.0 14.0 9.0 38.0 8.0 6.0 7.0 29.0 9.0 7.0 8.0 16.0 10.0 7.0 5.0 20.0 2.0 8.0 12.0 8.0 55.0 10.0 36.0 19.0 14.0 13.0 9.0 6.0 6.0 9.0 5.0 6.0 4.0 11.0 2.0 4.0 11.0 5.0 17.0 7.0 24.0 6.0 7.0 56.0 40.0 8.0 7.0 3.0 140.0 6.0 29.0 6.0 10.0 10.0 4.0 8.0 8.0 6.0 21.0 8.0 5.0 18.0 6.0 22.0 9.0 5.0 10.0 2.0 8.0 6.0 20.0
-48.41956664434021x-173.72873409243152 13.0 18.0 10.0 5.0 10.0 16.0 3.0 3.0 21.0 8.0 21.0 4.0 15.0 5.0 6.0 11.0 2.0 5.0 3.0 3.0 6.0 7.0 4.0 4.0 1.0 3.0 5.0 10.0 6.0 10.0 3.0 5.0 3.0 33.0 10.0 15.0 21.0 6.0 17.0 16.0 15.0 2.0 11.0 14.0 4.0 2.0 22.0 9.0 10.0 6.0 7.0 25.0 2.0 22.0 4.0 13.0 8.0 16.0 16.0 5.0 18.0 6.0 6.0 9.0 6.0 8.0 12.0 3.0 4.0 14.0 20.0 9.0 83.0 12.0 6.0 9.0 23.0 4.0 11.0 10.0 9.0 4.0 8.0 6.0 9.0 9.0 5.0 8.0 10.0 27.0 5.0 37.0 13.0 14.0 5.0 3.0 6.0 2.0 11.0 7.0 3.0 9.0 3.0 2.0 4.0 5.0 5.0 6.0 6.0 17.0 4.0 8.0 54.0 30.0 10.0 3.0 5.0 21.0 6.0 44.0 4.0 13.0 17.0 5.0 6.0 14.0 7.0 18.0 4.0 8.0 18.0 2.0 17.0 8.0 9.0 11.0 8.0 5.0 10.0 13.0
-6.147641911988929x-117.68536518995695 42.0 81.0 53.0 25.0 36.0 75.0 52.0 20.0 112.0 25.0 64.0 24.0 61.0 33.0 23.0 23.0 14.0 12.0 10.0 14.0 14.0 20.0 24.0 26.0 18.0 25.0 33.0 50.0 46.0 85.0 20.0 54.0 24.0 235.0 50.0 102.0 156.0 47.0 51.0 111.0 62.0 58.0 69.0 44.0 20.0 30.0 67.0 36.0 47.0 16.0 42.0 75.0 30.0 71.0 34.0 58.0 33.0 57.0 68.0 30.0 58.0 46.0 34.0 38.0 25.0 53.0 66.0 29.0 43.0 82.0 53.0 46.0 780.0 31.0 26.0 41.0 102.0 43.0 41.0 47.0 39.0 16.0 29.0 31.0 45.0 15.0 22.0 77.0 69.0 141.0 36.0 128.0 61.0 44.0 31.0 39.0 28.0 35.0 37.0 28.0 25.0 18.0 21.0 15.0 35.0 56.0 38.0 40.0 8.0 84.0 24.0 29.0 154.0 170.0 36.0 31.0 32.0 118.0 27.0 151.0 23.0 54.0 76.0 25.0 25.0 32.0 18.0 76.0 17.0 46.0 73.0 22.0 136.0 52.0 30.0 36.0 41.0 29.0 48.0 64.0
-25.182305253512496x-195.1951802076971 13.0 17.0 20.0 8.0 4.0 12.0 7.0 5.0 14.0 7.0 36.0 2.0 5.0 4.0 5.0 6.0 4.0 5.0 4.0 4.0 6.0 5.0 6.0 7.0 7.0 4.0 6.0 8.0 7.0 25.0 2.0 4.0 4.0 89.0 6.0 11.0 45.0 6.0 15.0 29.0 12.0 9.0 17.0 6.0 5.0 7.0 23.0 12.0 12.0 5.0 6.0 21.0 6.0 11.0 7.0 7.0 6.0 6.0 15.0 1.0 16.0 5.0 9.0 5.0 6.0 9.0 12.0 6.0 6.0 13.0 8.0 7.0 150.0 10.0 6.0 13.0 19.0 6.0 13.0 20.0 3.0 3.0 4.0 4.0 12.0 3.0 5.0 14.0 21.0 30.0 9.0 23.0 13.0 10.0 5.0 7.0 8.0 3.0 6.0 5.0 4.0 3.0 6.0 2.0 0.0 3.0 5.0 5.0 9.0 11.0 4.0 5.0 45.0 38.0 10.0 13.0 4.0 59.0 6.0 29.0 3.0 13.0 14.0 9.0 10.0 12.0 4.0 8.0 3.0 8.0 13.0 5.0 14.0 9.0 9.0 2.0 5.0 12.0 17.0 11.0
-16.911218243179114x-283.48040332147065 5.0 7.0 9.0 3.0 4.0 9.0 7.0 9.0 10.0 0.0 7.0 4.0 11.0 2.0 3.0 5.0 2.0 3.0 3.0 1.0 4.0 7.0 4.0 3.0 0.0 4.0 5.0 3.0 8.0 13.0 5.0 3.0 3.0 5.0 2.0 7.0 5.0 5.0 18.0 6.0 11.0 3.0 7.0 6.0 2.0 2.0 10.0 6.0 2.0 6.0 7.0 11.0 7.0 15.0 4.0 7.0 5.0 2.0 10.0 0.0 3.0 7.0 7.0 4.0 3.0 4.0 3.0 3.0 4.0 8.0 4.0 7.0 55.0 6.0 2.0 4.0 7.0 9.0 5.0 6.0 8.0 10.0 9.0 7.0 7.0 2.0 1.0 9.0 10.0 17.0 2.0 10.0 8.0 9.0 4.0 6.0 1.0 4.0 7.0 2.0 3.0 2.0 8.0 2.0 0.0 5.0 3.0 3.0 2.0 14.0 3.0 3.0 12.0 7.0 10.0 7.0 2.0 12.0 3.0 14.0 1.0 3.0 9.0 2.0 4.0 6.0 3.0 11.0 4.0 8.0 8.0 2.0 6.0 4.0 2.0 9.0 2.0 9.0 7.0 7.0
-16.67395582061071x-231.81179389312987 5.0 7.0 8.0 3.0 4.0 6.0 5.0 6.0 16.0 4.0 11.0 5.0 9.0 4.0 2.0 7.0 1.0 5.0 4.0 4.0 1.0 3.0 16.0 5.0 3.0 1.0 5.0 4.0 5.0 11.0 5.0 3.0 1.0 27.0 2.0 15.0 10.0 8.0 9.0 27.0 9.0 3.0 4.0 6.0 3.0 2.0 23.0 5.0 4.0 1.0 6.0 21.0 1.0 10.0 1.0 8.0 4.0 8.0 6.0 3.0 10.0 10.0 6.0 5.0 4.0 2.0 7.0 6.0 1.0 6.0 2.0 9.0 54.0 5.0 3.0 6.0 20.0 7.0 8.0 10.0 9.0 3.0 8.0 3.0 5.0 1.0 5.0 11.0 6.0 27.0 9.0 21.0 9.0 8.0 4.0 3.0 7.0 6.0 10.0 5.0 1.0 7.0 3.0 4.0 0.0 6.0 5.0 6.0 3.0 4.0 6.0 7.0 18.0 29.0 2.0 2.0 6.0 23.0 6.0 34.0 2.0 14.0 13.0 6.0 8.0 4.0 5.0 13.0 2.0 3.0 12.0 4.0 10.0 3.0 7.0 2.0 4.0 3.0 4.0 11.0
-7.638907967677584x-260.9519952114924 8.0 10.0 16.0 8.0 6.0 13.0 14.0 0.0 20.0 5.0 10.0 5.0 5.0 4.0 2.0 5.0 4.0 7.0 4.0 5.0 2.0 6.0 12.0 2.0 4.0 1.0 8.0 9.0 6.0 18.0 5.0 7.0 7.0 27.0 5.0 19.0 19.0 5.0 9.0 24.0 6.0 6.0 10.0 8.0 2.0 3.0 19.0 8.0 4.0 5.0 10.0 25.0 7.0 10.0 1.0 11.0 2.0 4.0 11.0 8.0 13.0 6.0 2.0 4.0 6.0 4.0 2.0 5.0 2.0 8.0 12.0 9.0 41.0 7.0 1.0 9.0 19.0 10.0 3.0 11.0 9.0 4.0 9.0 4.0 13.0 5.0 8.0 13.0 7.0 41.0 1.0 20.0 13.0 16.0 1.0 6.0 1.0 5.0 6.0 3.0 3.0 7.0 8.0 3.0 3.0 8.0 6.0 3.0 4.0 18.0 8.0 8.0 24.0 26.0 13.0 7.0 5.0 13.0 6.0 24.0 3.0 9.0 21.0 6.0 5.0 8.0 4.0 15.0 3.0 9.0 19.0 4.0 22.0 7.0 10.0 12.0 0.0 8.0 11.0 15.0
-184.54485064011385x-71.50294736842109 4.0 8.0 7.0 3.0 5.0 6.0 4.0 1.0 9.0 2.0 4.0 5.0 1.0 3.0 5.0 1.0 0.0 1.0 2.0 1.0 0.0 2.0 1.0 1.0 3.0 1.0 5.0 3.0 7.0 9.0 1.0 6.0 3.0 33.0 8.0 8.0 25.0 2.0 5.0 13.0 5.0 2.0 10.0 0.0 3.0 5.0 9.0 2.0 0.0 1.0 3.0 14.0 2.0 12.0 4.0 9.0 6.0 3.0 7.0 0.0 3.0 3.0 4.0 2.0 1.0 4.0 6.0 1.0 3.0 4.0 8.0 6.0 51.0 2.0 4.0 2.0 7.0 3.0 2.0 5.0 6.0 2.0 4.0 2.0 8.0 0.0 4.0 9.0 6.0 13.0 4.0 6.0 3.0 5.0 1.0 6.0 4.0 3.0 5.0 5.0 1.0 1.0 2.0 1.0 1.0 3.0 2.0 4.0 2.0 11.0 1.0 2.0 18.0 15.0 0.0 4.0 3.0 3.0 1.0 12.0 0.0 7.0 7.0 2.0 3.0 7.0 1.0 7.0 1.0 7.0 12.0 2.0 14.0 4.0 1.0 2.0 3.0 3.0 3.0 8.0
-177.42202334630375x-53.16048638132297 0.0 3.0 4.0 1.0 1.0 1.0 2.0 0.0 2.0 0.0 0.0 1.0 0.0 1.0 0.0 3.0 1.0 2.0 0.0 1.0 0.0 3.0 2.0 2.0 1.0 0.0 3.0 3.0 3.0 1.0 0.0 2.0 2.0 2.0 1.0 3.0 0.0 3.0 1.0 0.0 3.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 2.0 2.0 2.0 2.0 2.0 2.0 5.0 1.0 6.0 1.0 1.0 0.0 1.0 3.0 1.0 1.0 4.0 1.0 3.0 0.0 2.0 1.0 1.0 36.0 8.0 1.0 5.0 2.0 2.0 2.0 1.0 0.0 1.0 2.0 1.0 5.0 1.0 0.0 1.0 1.0 2.0 2.0 1.0 4.0 1.0 1.0 1.0 0.0 2.0 0.0 0.0 3.0 1.0 0.0 3.0 0.0 1.0 3.0 0.0 1.0 1.0 1.0 1.0 1.0 5.0 5.0 0.0 1.0 12.0 1.0 2.0 0.0 3.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 2.0 1.0 3.0 1.0 5.0 1.0 0.0 5.0 0.0 0.0 3.0
-182.8353621068034x-28.07964550109733 4.0 9.0 13.0 5.0 8.0 11.0 10.0 6.0 12.0 5.0 11.0 3.0 8.0 6.0 1.0 3.0 4.0 4.0 2.0 3.0 1.0 4.0 1.0 5.0 3.0 8.0 4.0 6.0 8.0 26.0 8.0 6.0 7.0 64.0 7.0 16.0 38.0 6.0 19.0 21.0 8.0 4.0 11.0 9.0 3.0 2.0 35.0 0.0 16.0 1.0 12.0 34.0 4.0 14.0 3.0 16.0 3.0 14.0 16.0 6.0 6.0 7.0 8.0 1.0 4.0 9.0 8.0 9.0 4.0 6.0 12.0 10.0 21.0 8.0 3.0 13.0 27.0 8.0 10.0 11.0 6.0 1.0 7.0 2.0 13.0 1.0 2.0 13.0 10.0 26.0 4.0 32.0 15.0 12.0 2.0 7.0 2.0 4.0 9.0 4.0 3.0 0.0 5.0 2.0 5.0 9.0 8.0 8.0 1.0 17.0 6.0 5.0 38.0 36.0 2.0 1.0 3.0 17.0 5.0 46.0 5.0 9.0 20.0 3.0 6.0 11.0 11.0 12.0 4.0 5.0 18.0 6.0 18.0 5.0 6.0 16.0 4.0 10.0 11.0 16.0
-168.40386882829793x28.324593146646972 5.0 6.0 8.0 9.0 11.0 14.0 14.0 6.0 34.0 8.0 12.0 2.0 16.0 6.0 6.0 6.0 2.0 3.0 6.0 3.0 7.0 2.0 5.0 5.0 2.0 4.0 7.0 8.0 7.0 26.0 5.0 8.0 7.0 29.0 10.0 10.0 19.0 7.0 16.0 21.0 14.0 9.0 13.0 5.0 3.0 6.0 20.0 5.0 6.0 3.0 8.0 16.0 11.0 15.0 6.0 9.0 2.0 7.0 9.0 2.0 22.0 8.0 7.0 2.0 8.0 9.0 8.0 3.0 8.0 8.0 5.0 10.0 70.0 5.0 3.0 10.0 26.0 8.0 5.0 10.0 5.0 2.0 13.0 9.0 9.0 10.0 11.0 14.0 5.0 40.0 8.0 20.0 19.0 10.0 4.0 7.0 6.0 7.0 8.0 7.0 3.0 2.0 3.0 5.0 3.0 9.0 5.0 12.0 0.0 15.0 7.0 6.0 32.0 38.0 8.0 8.0 0.0 11.0 2.0 32.0 2.0 4.0 16.0 3.0 6.0 5.0 5.0 16.0 1.0 8.0 17.0 4.0 14.0 8.0 11.0 4.0 5.0 4.0 10.0 13.0
-162.88093137254896x-26.185372549019615 0.0 1.0 0.0 1.0 3.0 2.0 2.0 2.0 2.0 0.0 2.0 1.0 1.0 0.0 2.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 3.0 1.0 0.0 2.0 1.0 1.0 0.0 2.0 0.0 1.0 1.0 3.0 2.0 2.0 0.0 0.0 1.0 1.0 3.0 0.0 4.0 0.0 3.0 0.0 1.0 1.0 3.0 0.0 1.0 3.0 0.0 1.0 0.0 2.0 1.0 2.0 2.0 0.0 2.0 3.0 3.0 2.0 0.0 0.0 3.0 0.0 0.0 1.0 1.0 0.0 22.0 1.0 0.0 0.0 1.0 5.0 4.0 2.0 1.0 1.0 1.0 1.0 2.0 0.0 1.0 4.0 0.0 1.0 1.0 2.0 2.0 1.0 1.0 2.0 2.0 1.0 2.0 0.0 1.0 0.0 0.0 2.0 1.0 2.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 9.0 2.0 4.0 0.0 0.0 1.0 1.0 0.0 2.0 0.0 3.0 0.0 3.0 2.0 2.0 2.0 2.0 3.0 0.0 1.0 2.0 2.0 3.0 0.0 1.0 2.0 1.0
-158.1341606425707x-47.96056385542165 13.0 9.0 15.0 3.0 2.0 10.0 9.0 9.0 7.0 3.0 15.0 3.0 8.0 4.0 6.0 4.0 4.0 2.0 1.0 2.0 2.0 3.0 5.0 2.0 3.0 7.0 6.0 9.0 7.0 26.0 4.0 7.0 4.0 31.0 6.0 14.0 20.0 7.0 12.0 20.0 6.0 8.0 6.0 5.0 10.0 2.0 19.0 5.0 10.0 2.0 6.0 41.0 4.0 22.0 3.0 8.0 5.0 12.0 14.0 4.0 6.0 5.0 4.0 6.0 9.0 3.0 6.0 10.0 5.0 7.0 11.0 9.0 44.0 9.0 2.0 8.0 12.0 4.0 5.0 12.0 7.0 4.0 6.0 3.0 15.0 4.0 7.0 7.0 11.0 19.0 7.0 26.0 16.0 5.0 4.0 9.0 3.0 5.0 7.0 4.0 4.0 6.0 7.0 3.0 3.0 6.0 7.0 4.0 2.0 14.0 6.0 7.0 40.0 32.0 6.0 9.0 2.0 47.0 6.0 32.0 3.0 3.0 1.0 5.0 10.0 14.0 0.0 4.0 3.0 6.0 16.0 3.0 13.0 7.0 7.0 9.0 1.0 10.0 10.0 15.0
-162.6113371356147x93.50109442332074 13.0 9.0 7.0 2.0 10.0 9.0 9.0 2.0 19.0 3.0 18.0 4.0 11.0 8.0 6.0 5.0 5.0 3.0 1.0 6.0 4.0 3.0 5.0 6.0 5.0 3.0 10.0 7.0 10.0 27.0 3.0 10.0 6.0 58.0 6.0 11.0 41.0 4.0 21.0 26.0 8.0 9.0 17.0 4.0 3.0 6.0 15.0 8.0 14.0 8.0 7.0 24.0 13.0 22.0 5.0 14.0 7.0 10.0 15.0 5.0 16.0 6.0 5.0 6.0 15.0 8.0 6.0 10.0 5.0 15.0 23.0 10.0 145.0 7.0 4.0 4.0 17.0 8.0 6.0 20.0 4.0 2.0 10.0 4.0 17.0 8.0 12.0 6.0 8.0 33.0 2.0 19.0 12.0 10.0 8.0 1.0 5.0 9.0 10.0 5.0 5.0 8.0 4.0 1.0 4.0 15.0 6.0 3.0 1.0 19.0 6.0 5.0 26.0 35.0 9.0 6.0 7.0 64.0 8.0 27.0 10.0 11.0 7.0 3.0 9.0 8.0 5.0 9.0 3.0 14.0 20.0 3.0 15.0 4.0 4.0 3.0 6.0 10.0 11.0 13.0
-146.4661149425288x57.4277593869731 9.0 6.0 8.0 7.0 9.0 8.0 8.0 8.0 14.0 3.0 10.0 4.0 17.0 4.0 7.0 6.0 4.0 2.0 4.0 5.0 2.0 5.0 2.0 6.0 4.0 5.0 4.0 7.0 7.0 18.0 3.0 10.0 7.0 20.0 15.0 12.0 10.0 9.0 18.0 21.0 6.0 8.0 12.0 9.0 7.0 4.0 26.0 10.0 10.0 6.0 6.0 22.0 5.0 39.0 7.0 25.0 3.0 6.0 10.0 7.0 11.0 6.0 8.0 4.0 6.0 3.0 10.0 9.0 4.0 3.0 20.0 10.0 25.0 7.0 2.0 16.0 14.0 7.0 5.0 14.0 3.0 4.0 11.0 4.0 16.0 4.0 1.0 2.0 10.0 36.0 7.0 28.0 12.0 11.0 4.0 11.0 3.0 5.0 10.0 6.0 2.0 2.0 7.0 1.0 3.0 7.0 6.0 10.0 3.0 20.0 5.0 4.0 45.0 27.0 4.0 8.0 6.0 27.0 10.0 31.0 2.0 7.0 8.0 6.0 3.0 3.0 7.0 13.0 2.0 10.0 15.0 7.0 15.0 4.0 6.0 7.0 4.0 5.0 11.0 14.0
